,_id,Dt_Fat,Dt_Entrega,Mes_Base,Ano_Exec,CO_Fabrica,CO_Cliente,Tp_Operacao,Incoterm,Veiculo,Qtd_Transp,Moeda,Vlr_Frete,flag_dt_consist
21054,6422fe33deb0deaf178ed6bc,2021-03-15,2021-03-14,Mar,2021,3424402,2323,VD,FOB,P12,1600.0,BRL,0.0,False
21081,6422fe33deb0deaf178ed6d7,2021-03-17,2021-03-16,Mar,2021,3424402,2325,VD,FOB,P12,1600.0,BRL,0.0,False
21086,6422fe33deb0deaf178ed6dc,2021-03-16,2021-03-15,Mar,2021,3423909,2321,VD,FOB,P12,1800.0,BRL,0.0,False
21088,6422fe33deb0deaf178ed6de,2021-03-17,2021-03-14,Mar,2021,3403208,2330,VD,FOB,P12,1200.0,BRL,0.0,False
21094,6422fe33deb0deaf178ed6e4,2021-03-16,2021-03-16,Mar,2021,3424402,2320,VD,FOB,P12,1200.0,BRL,0.0,False
21104,6422fe33deb0deaf178ed6ee,2021-03-16,2021-03-16,Mar,2021,3403208,2344,DV,CIF,P12,-1200.0,BRL,3104.0,False
21108,6422fe33deb0deaf178ed6f2,2021-03-18,2021-03-16,Mar,2021,3423909,2302,VD,FOB,P12,1800.0,BRL,0.0,False
21113,6422fe33deb0deaf178ed6f7,2021-03-18,2021-03-18,Mar,2021,3403208,2302,DV,FOB,P12,-1600.0,BRL,0.0,False
21132,6422fe33deb0deaf178ed70a,2021-03-20,2021-03-20,Mar,2021,3424402,2344,DV,CIF,P12,-1600.0,BRL,9112.0,False
21160,6422fe33deb0deaf178ed726,2021-03-21,2021-03-18,Mar,2021,3424402,2331,VD,CIF,P12,1800.0,BRL,7780.0,False
21175,6422fe33deb0deaf178ed735,2021-03-23,2021-03-21,Mar,2021,3424402,2319,VD,CIF,P12,1600.0,BRL,9478.0,False
21196,6422fe33deb0deaf178ed74a,2021-03-24,2021-03-24,Mar,2021,3423909,2306,VD,CIF,P12,1800.0,BRL,9271.0,False
21207,6422fe33deb0deaf178ed755,2021-03-25,2021-03-25,Mar,2021,3424402,2318,VD,CIF,P12,1800.0,BRL,6344.0,False
21208,6422fe33deb0deaf178ed756,2021-03-25,2021-03-24,Mar,2021,3424402,2329,VD,FOB,P12,1600.0,BRL,0.0,False
21227,6422fe33deb0deaf178ed769,2021-03-27,2021-03-26,Mar,2021,3423909,2331,VD,CIF,P12,1800.0,BRL,6175.0,False
21236,6422fe33deb0deaf178ed772,2021-03-29,2021-03-28,Mar,2021,3403208,2342,DV,CIF,P12,-1200.0,BRL,6642.0,False
21240,6422fe33deb0deaf178ed776,2021-03-29,2021-03-28,Mar,2021,3424402,2349,VD,FOB,P12,1200.0,BRL,0.0,False
21248,6422fe33deb0deaf178ed77e,2021-03-30,2021-03-29,Mar,2021,3423909,2319,VD,CIF,P12,1800.0,BRL,9837.0,False
21261,6422fe33deb0deaf178ed78b,2021-03-31,2021-03-30,Mar,2021,3424402,2320,VD,FOB,P12,1200.0,BRL,0.0,False
21263,6422fe33deb0deaf178ed78d,2021-03-31,2021-03-30,Mar,2021,3424402,2329,VD,FOB,P12,1600.0,BRL,0.0,False
21273,6422fe33deb0deaf178ed797,2021-03-30,2021-03-29,Mar,2021,3424402,2337,VD,CIF,P12,1200.0,BRL,6514.0,False
21278,6422fe33deb0deaf178ed79c,2021-03-29,2021-03-28,Mar,2021,3403208,2330,DV,FOB,P12,-1800.0,BRL,0.0,False
21289,6422fe33deb0deaf178ed7a7,2021-03-31,2021-03-31,Mar,2021,3403208,2341,DV,CIF,P12,-1200.0,BRL,9584.0,False
21302,6422fe33deb0deaf178ed7b4,2021-03-31,2021-03-31,Mar,2021,3423909,2343,VD,CIF,P12,1200.0,BRL,5692.0,False
21328,6422fe33deb0deaf178ed7ce,2021-03-17,2021-03-17,Mar,2021,3423909,2340,DV,CIF,P12,-1600.0,BRL,7181.0,False
21331,6422fe33deb0deaf178ed7d1,2021-03-28,2021-03-28,Mar,2021,3424402,2306,VD,CIF,P12,1600.0,BRL,5201.0,False
21336,6422fe33deb0deaf178ed7d6,2021-03-05,2021-03-04,Mar,2021,3423909,2302,VD,FOB,P12,1200.0,BRL,0.0,False
21341,6422fe33deb0deaf178ed7db,2021-03-17,2021-03-17,Mar,2021,3423909,2337,VD,CIF,P12,1800.0,BRL,4317.0,False
21373,6422fe33deb0deaf178ed7fb,2021-03-08,2021-03-06,Mar,2021,3423909,2321,VD,FOB,P12,1200.0,BRL,0.0,False
21380,6422fe33deb0deaf178ed802,2021-03-14,2021-03-12,Mar,2021,3403208,2314,VD,FOB,P12,1800.0,BRL,0.0,False
21389,6422fe33deb0deaf178ed80b,2021-03-26,2021-03-25,Mar,2021,3424402,2320,VD,FOB,P12,1200.0,BRL,0.0,False
21392,6422fe33deb0deaf178ed80e,2021-03-29,2021-03-29,Mar,2021,3403208,2302,VD,FOB,P12,1800.0,BRL,0.0,False
21425,6422fe33deb0deaf178ed82f,2021-03-10,2021-03-08,Mar,2021,3423909,2348,VD,CIF,P12,1600.0,BRL,6140.0,False
21428,6422fe33deb0deaf178ed832,2021-03-12,2021-03-11,Mar,2021,3403208,2349,DV,FOB,P12,-1800.0,BRL,0.0,False
21429,6422fe33deb0deaf178ed833,2021-03-11,2021-03-11,Mar,2021,3423909,2319,VD,CIF,P12,1600.0,BRL,9928.0,False
21438,6422fe33deb0deaf178ed83c,2021-03-15,2021-03-15,Mar,2021,3424402,2337,VD,CIF,P12,1200.0,BRL,4688.0,False
21460,6422fe33deb0deaf178ed852,2021-03-17,2021-03-17,Mar,2021,3423909,2308,DV,CIF,P12,-1800.0,BRL,5034.0,False
21470,6422fe33deb0deaf178ed85c,2021-03-22,2021-03-22,Mar,2021,3403208,2323,VD,FOB,P12,1600.0,BRL,0.0,False
21473,6422fe33deb0deaf178ed85f,2021-03-24,2021-03-23,Mar,2021,3403208,2314,VD,FOB,P12,1200.0,BRL,0.0,False
21479,6422fe33deb0deaf178ed865,2021-03-24,2021-03-24,Mar,2021,3423909,2320,VD,FOB,P12,1600.0,BRL,0.0,False
21486,6422fe33deb0deaf178ed86c,2021-03-26,2021-03-25,Mar,2021,3424402,2329,DV,FOB,P12,-1200.0,BRL,0.0,False
21496,6422fe33deb0deaf178ed876,2021-03-13,2021-03-11,Mar,2021,3423909,2308,DV,CIF,P12,-1800.0,BRL,7926.0,False
21500,6422fe33deb0deaf178ed87a,2021-03-15,2021-03-14,Mar,2021,3403208,2325,DV,FOB,P12,-1600.0,BRL,0.0,False
21501,6422fe33deb0deaf178ed87b,2021-03-14,2021-03-14,Mar,2021,3423909,2303,DV,FOB,P12,-1600.0,BRL,0.0,False
21516,6422fe33deb0deaf178ed88a,2021-03-18,2021-03-18,Mar,2021,3403208,2325,DV,FOB,P12,-1200.0,BRL,0.0,False
21524,6422fe33deb0deaf178ed892,2021-03-20,2021-03-20,Mar,2021,3423909,2307,VD,FOB,P12,1200.0,BRL,0.0,False
21529,6422fe33deb0deaf178ed897,2021-03-20,2021-03-20,Mar,2021,3403208,2323,VD,FOB,P12,1800.0,BRL,0.0,False
21533,6422fe33deb0deaf178ed89b,2021-03-23,2021-03-22,Mar,2021,3403208,2301,DV,FOB,P12,-1600.0,BRL,0.0,False
21538,6422fe33deb0deaf178ed8a0,2021-03-25,2021-03-23,Mar,2021,3423909,2326,VD,CIF,P12,1600.0,BRL,6389.0,False
21545,6422fe33deb0deaf178ed8a7,2021-03-13,2021-03-13,Mar,2021,3423909,2303,VD,FOB,P12,1600.0,BRL,0.0,False
21560,6422fe33deb0deaf178ed8b6,2021-03-03,2021-03-02,Mar,2021,3423909,2332,DV,FOB,P12,-1200.0,BRL,0.0,False
21562,6422fe33deb0deaf178ed8b8,2021-03-03,2021-03-01,Mar,2021,3424402,2301,VD,FOB,P12,1800.0,BRL,0.0,False
21565,6422fe33deb0deaf178ed8bb,2021-03-02,2021-03-01,Mar,2021,3423909,2348,DV,CIF,P12,-1600.0,BRL,4516.0,False
21566,6422fe33deb0deaf178ed8bc,2021-03-03,2021-03-03,Mar,2021,3423909,2337,DV,CIF,P12,-1200.0,BRL,5266.0,False
21568,6422fe33deb0deaf178ed8be,2021-03-02,2021-03-01,Mar,2021,3423909,2331,DV,CIF,P12,-1800.0,BRL,6330.0,False
21577,6422fe33deb0deaf178ed8c7,2021-03-04,2021-03-03,Mar,2021,3423909,2332,DV,FOB,P12,-1200.0,BRL,0.0,False
21582,6422fe33deb0deaf178ed8cc,2021-03-03,2021-03-03,Mar,2021,3424402,2342,VD,CIF,P12,1800.0,BRL,5289.0,False
21585,6422fe33deb0deaf178ed8cf,2021-03-05,2021-03-02,Mar,2021,3424402,2318,DV,CIF,P12,-1800.0,BRL,5626.0,False
21592,6422fe33deb0deaf178ed8d6,2021-03-05,2021-03-05,Mar,2021,3424402,2320,DV,FOB,P12,-1200.0,BRL,0.0,False
21602,6422fe33deb0deaf178ed8e0,2021-03-06,2021-03-04,Mar,2021,3424402,2320,DV,FOB,P12,-1200.0,BRL,0.0,False
21608,6422fe33deb0deaf178ed8e6,2021-03-06,2021-03-05,Mar,2021,3403208,2340,VD,CIF,P12,1200.0,BRL,9133.0,False
21610,6422fe33deb0deaf178ed8e8,2021-03-04,2021-03-04,Mar,2021,3403208,2320,VD,FOB,P12,1200.0,BRL,0.0,False
21654,6422fe33deb0deaf178ed914,2021-03-09,2021-03-09,Mar,2021,3423909,2323,VD,FOB,P12,1600.0,BRL,0.0,False
21662,6422fe33deb0deaf178ed91c,2021-03-08,2021-03-08,Mar,2021,3423909,2312,VD,CIF,P12,1600.0,BRL,4538.0,False
21678,6422fe33deb0deaf178ed92c,2021-03-09,2021-03-08,Mar,2021,3424402,2333,VD,FOB,P12,1200.0,BRL,0.0,False
21685,6422fe33deb0deaf178ed933,2021-03-11,2021-03-11,Mar,2021,3424402,2337,VD,CIF,P12,1800.0,BRL,7501.0,False
21688,6422fe33deb0deaf178ed936,2021-03-09,2021-03-09,Mar,2021,3424402,2330,VD,FOB,P12,1200.0,BRL,0.0,False
21698,6422fe33deb0deaf178ed940,2021-03-11,2021-03-09,Mar,2021,3423909,2326,DV,CIF,P12,-1800.0,BRL,7113.0,False
21699,6422fe33deb0deaf178ed941,2021-03-11,2021-03-09,Mar,2021,3423909,2327,VD,FOB,P12,1600.0,BRL,0.0,False
21701,6422fe33deb0deaf178ed943,2021-03-10,2021-03-10,Mar,2021,3423909,2335,VD,CIF,P12,1800.0,BRL,6106.0,False
21730,6422fe33deb0deaf178ed960,2021-03-11,2021-03-11,Mar,2021,3403208,2346,VD,FOB,P12,1600.0,BRL,0.0,False
21733,6422fe33deb0deaf178ed963,2021-03-12,2021-03-11,Mar,2021,3423909,2313,DV,FOB,P12,-1800.0,BRL,0.0,False
21746,6422fe33deb0deaf178ed970,2021-03-13,2021-03-13,Mar,2021,3423909,2320,VD,FOB,P12,1600.0,BRL,0.0,False
21748,6422fe33deb0deaf178ed972,2021-03-12,2021-03-12,Mar,2021,3424402,2351,DV,FOB,P12,-1800.0,BRL,0.0,False
21756,6422fe33deb0deaf178ed97a,2021-03-12,2021-03-12,Mar,2021,3403208,2308,DV,CIF,P12,-1800.0,BRL,9608.0,False
21766,6422fe33deb0deaf178ed984,2021-03-14,2021-03-14,Mar,2021,3403208,2346,DV,FOB,P12,-1600.0,BRL,0.0,False
21770,6422fe33deb0deaf178ed988,2021-03-13,2021-03-12,Mar,2021,3424402,2320,VD,FOB,P12,1800.0,BRL,0.0,False
21798,6422fe33deb0deaf178ed9a4,2021-03-16,2021-03-15,Mar,2021,3403208,2307,VD,FOB,P12,1800.0,BRL,0.0,False
21833,6422fe33deb0deaf178ed9c7,2021-03-17,2021-03-16,Mar,2021,3424402,2313,VD,FOB,P12,1800.0,BRL,0.0,False
21845,6422fe33deb0deaf178ed9d3,2021-03-20,2021-03-19,Mar,2021,3424402,2328,DV,CIF,P12,-1200.0,BRL,6299.0,False
21854,6422fe33deb0deaf178ed9dc,2021-03-18,2021-03-17,Mar,2021,3424402,2331,VD,CIF,P12,1800.0,BRL,7825.0,False
21856,6422fe33deb0deaf178ed9de,2021-03-20,2021-03-20,Mar,2021,3423909,2307,DV,FOB,P12,-1800.0,BRL,0.0,False
21858,6422fe33deb0deaf178ed9e0,2021-03-21,2021-03-21,Mar,2021,3403208,2308,DV,CIF,P12,-1600.0,BRL,4832.0,False
21859,6422fe33deb0deaf178ed9e1,2021-03-20,2021-03-20,Mar,2021,3403208,2335,VD,CIF,P12,1200.0,BRL,9599.0,False
21867,6422fe33deb0deaf178ed9e9,2021-03-19,2021-03-18,Mar,2021,3424402,2329,VD,FOB,P12,1600.0,BRL,0.0,False
21896,6422fe33deb0deaf178eda06,2021-03-22,2021-03-19,Mar,2021,3424402,2339,VD,FOB,P12,1600.0,BRL,0.0,False
21937,6422fe33deb0deaf178eda2f,2021-03-24,2021-03-24,Mar,2021,3423909,2332,DV,FOB,P12,-1600.0,BRL,0.0,False
21943,6422fe33deb0deaf178eda35,2021-03-25,2021-03-24,Mar,2021,3423909,2313,DV,FOB,P12,-1600.0,BRL,0.0,False
21949,6422fe33deb0deaf178eda3b,2021-03-24,2021-03-24,Mar,2021,3403208,2350,DV,CIF,P12,-1200.0,BRL,7652.0,False
21954,6422fe33deb0deaf178eda40,2021-03-25,2021-03-23,Mar,2021,3424402,2306,VD,CIF,P12,1600.0,BRL,7432.0,False
21975,6422fe33deb0deaf178eda55,2021-03-26,2021-03-25,Mar,2021,3403208,2341,DV,CIF,P12,-1600.0,BRL,6356.0,False
21977,6422fe33deb0deaf178eda57,2021-03-26,2021-03-24,Mar,2021,3423909,2332,VD,FOB,P12,1200.0,BRL,0.0,False
21980,6422fe33deb0deaf178eda5a,2021-03-25,2021-03-24,Mar,2021,3423909,2332,VD,FOB,P12,1600.0,BRL,0.0,False
21995,6422fe33deb0deaf178eda69,2021-03-25,2021-03-25,Mar,2021,3403208,2348,VD,CIF,P12,1800.0,BRL,4865.0,False
22028,6422fe34deb0deaf178eda8a,2021-03-28,2021-03-28,Mar,2021,3423909,2349,VD,FOB,P12,1800.0,BRL,0.0,False
22029,6422fe34deb0deaf178eda8b,2021-03-28,2021-03-27,Mar,2021,3424402,2324,DV,FOB,P12,-1200.0,BRL,0.0,False
22039,6422fe34deb0deaf178eda95,2021-03-28,2021-03-28,Mar,2021,3423909,2317,DV,FOB,P12,-1800.0,BRL,0.0,False
22042,6422fe34deb0deaf178eda98,2021-03-28,2021-03-25,Mar,2021,3423909,2350,DV,CIF,P12,-1600.0,BRL,7255.0,False
22049,6422fe34deb0deaf178eda9f,2021-03-28,2021-03-27,Mar,2021,3424402,2306,DV,CIF,P12,-1600.0,BRL,4889.0,False
22062,6422fe34deb0deaf178edaac,2021-03-27,2021-03-26,Mar,2021,3403208,2324,VD,FOB,P12,1200.0,BRL,0.0,False
22064,6422fe34deb0deaf178edaae,2021-03-28,2021-03-28,Mar,2021,3403208,2306,VD,CIF,P12,1800.0,BRL,5628.0,False
22081,6422fe34deb0deaf178edabf,2021-03-30,2021-03-30,Mar,2021,3423909,2348,DV,CIF,P12,-1600.0,BRL,8591.0,False
22094,6422fe34deb0deaf178edacc,2021-03-31,2021-03-30,Mar,2021,3403208,2332,VD,FOB,P12,1200.0,BRL,0.0,False
22099,6422fe34deb0deaf178edad1,2021-03-31,2021-03-30,Mar,2021,3424402,2305,VD,CIF,P12,1200.0,BRL,9845.0,False
22111,6422fe34deb0deaf178edadd,2021-04-01,2021-04-01,Abr,2021,3403208,2341,VD,CIF,P12,1200.0,BRL,2631.0,False
22121,6422fe34deb0deaf178edae7,2021-04-01,2021-04-01,Abr,2021,3423909,2332,VD,FOB,P12,1200.0,BRL,0.0,False
22127,6422fe34deb0deaf178edaed,2021-04-01,2021-03-31,Abr,2021,3403208,2332,VD,FOB,P12,1600.0,BRL,0.0,False
22128,6422fe34deb0deaf178edaee,2021-03-31,2021-03-29,Mar,2021,3424402,2302,VD,FOB,P12,1200.0,BRL,0.0,False
22154,6422fe34deb0deaf178edb08,2021-04-02,2021-04-01,Abr,2021,3403208,2313,VD,FOB,P12,1800.0,BRL,0.0,False
22181,6422fe34deb0deaf178edb23,2021-03-13,2021-03-10,Mar,2021,3423909,2350,VD,CIF,P12,1600.0,BRL,6069.0,False
22189,6422fe34deb0deaf178edb2b,2021-03-24,2021-03-21,Mar,2021,3424402,2340,VD,CIF,P12,1200.0,BRL,5007.0,False
22202,6422fe34deb0deaf178edb38,2021-03-31,2021-03-29,Mar,2021,3423909,2341,VD,CIF,P12,1800.0,BRL,7227.0,False
22213,6422fe34deb0deaf178edb43,2021-03-04,2021-03-04,Mar,2021,3403208,2344,DV,CIF,P12,-1200.0,BRL,9303.0,False
22218,6422fe34deb0deaf178edb48,2021-03-02,2021-02-28,Mar,2021,3424402,2302,DV,FOB,P12,-1200.0,BRL,0.0,False
22220,6422fe34deb0deaf178edb4a,2021-03-03,2021-03-03,Mar,2021,3424402,2335,DV,CIF,P12,-1800.0,BRL,4243.0,False
22223,6422fe34deb0deaf178edb4d,2021-03-04,2021-03-02,Mar,2021,3423909,2314,VD,FOB,P12,1200.0,BRL,0.0,False
22224,6422fe34deb0deaf178edb4e,2021-03-04,2021-03-03,Mar,2021,3424402,2303,VD,FOB,P12,1200.0,BRL,0.0,False
22268,6422fe34deb0deaf178edb7a,2021-03-22,2021-03-20,Mar,2021,3423909,2303,VD,FOB,P12,1600.0,BRL,0.0,False
22294,6422fe34deb0deaf178edb94,2021-03-30,2021-03-29,Mar,2021,3424402,2346,VD,FOB,P12,1600.0,BRL,0.0,False
22308,6422fe34deb0deaf178edba2,2021-04-02,2021-03-31,Abr,2021,3424402,2313,DV,FOB,P12,-1800.0,BRL,0.0,False
22356,6422fe34deb0deaf178edbd2,2021-03-07,2021-03-06,Mar,2021,3423909,2332,VD,FOB,P12,1200.0,BRL,0.0,False
22393,6422fe34deb0deaf178edbf7,2021-03-13,2021-03-13,Mar,2021,3423909,2303,VD,FOB,P12,1800.0,BRL,0.0,False
22396,6422fe34deb0deaf178edbfa,2021-03-11,2021-03-11,Mar,2021,3424402,2342,VD,CIF,P12,1200.0,BRL,4079.0,False
22410,6422fe34deb0deaf178edc08,2021-03-14,2021-03-12,Mar,2021,3424402,2303,DV,FOB,P12,-1800.0,BRL,0.0,False
22419,6422fe34deb0deaf178edc11,2021-03-13,2021-03-13,Mar,2021,3423909,2314,VD,FOB,P12,1200.0,BRL,0.0,False
22422,6422fe34deb0deaf178edc14,2021-03-14,2021-03-14,Mar,2021,3423909,2325,VD,FOB,P12,1600.0,BRL,0.0,False
22430,6422fe34deb0deaf178edc1c,2021-03-15,2021-03-14,Mar,2021,3424402,2349,VD,FOB,P12,1800.0,BRL,0.0,False
22447,6422fe34deb0deaf178edc2d,2021-03-18,2021-03-18,Mar,2021,3403208,2324,VD,FOB,P12,1600.0,BRL,0.0,False
22460,6422fe34deb0deaf178edc3a,2021-03-19,2021-03-18,Mar,2021,3424402,2321,VD,FOB,P12,1600.0,BRL,0.0,False
22465,6422fe34deb0deaf178edc3f,2021-03-24,2021-03-24,Mar,2021,3424402,2325,VD,FOB,P12,1800.0,BRL,0.0,False
22499,6422fe34deb0deaf178edc61,2021-03-27,2021-03-27,Mar,2021,3424402,2301,VD,FOB,P12,1600.0,BRL,0.0,False
22507,6422fe34deb0deaf178edc69,2021-03-29,2021-03-29,Mar,2021,3423909,2331,VD,CIF,P12,1600.0,BRL,6322.0,False
22531,6422fe34deb0deaf178edc81,2021-03-04,2021-03-04,Mar,2021,3423909,2331,DV,CIF,P12,-1800.0,BRL,3765.0,False
22550,6422fe34deb0deaf178edc94,2021-03-11,2021-03-10,Mar,2021,3423909,2306,VD,CIF,P12,1200.0,BRL,2840.0,False
22577,6422fe34deb0deaf178edcaf,2021-03-14,2021-03-12,Mar,2021,3403208,2329,DV,FOB,P24,-2800.0,BRL,0.0,False
22584,6422fe34deb0deaf178edcb6,2021-03-18,2021-03-17,Mar,2021,3423909,2334,DV,CIF,P24,-2400.0,BRL,8723.0,False
22586,6422fe34deb0deaf178edcb8,2021-03-17,2021-03-17,Mar,2021,3423909,2311,VD,CIF,P12,1800.0,BRL,9156.0,False
22588,6422fe34deb0deaf178edcba,2021-03-20,2021-03-20,Mar,2021,3403208,2332,DV,FOB,P12,-1200.0,BRL,0.0,False
22600,6422fe34deb0deaf178edcc6,2021-03-21,2021-03-20,Mar,2021,3423909,2302,VD,FOB,P24,2400.0,BRL,0.0,False
22610,6422fe34deb0deaf178edcd0,2021-03-20,2021-03-20,Mar,2021,3423909,2332,DV,FOB,P12,-1200.0,BRL,0.0,False
22617,6422fe34deb0deaf178edcd7,2021-03-24,2021-03-21,Mar,2021,3423909,2318,VD,CIF,P12,1600.0,BRL,8115.0,False
22628,6422fe34deb0deaf178edce2,2021-03-26,2021-03-26,Mar,2021,3403208,2325,DV,FOB,P24,-2400.0,BRL,0.0,False
22636,6422fe34deb0deaf178edcea,2021-03-28,2021-03-25,Mar,2021,3403208,2348,VD,CIF,P24,2400.0,BRL,11682.0,False
22638,6422fe34deb0deaf178edcec,2021-03-28,2021-03-28,Mar,2021,3423909,2343,VD,CIF,P12,1600.0,BRL,9377.0,False
22641,6422fe34deb0deaf178edcef,2021-03-29,2021-03-28,Mar,2021,3424402,2311,VD,CIF,P24,2800.0,BRL,8047.0,False
22647,6422fe34deb0deaf178edcf5,2021-03-28,2021-03-27,Mar,2021,3424402,2320,VD,FOB,P24,2800.0,BRL,0.0,False
22649,6422fe34deb0deaf178edcf7,2021-03-28,2021-03-28,Mar,2021,3423909,2347,VD,CIF,P24,3000.0,BRL,14445.0,False
22659,6422fe34deb0deaf178edd01,2021-03-31,2021-03-29,Mar,2021,3403208,2350,DV,CIF,P12,-1600.0,BRL,4707.0,False
22666,6422fe34deb0deaf178edd08,2021-04-02,2021-04-02,Abr,2021,3423909,2332,DV,FOB,P24,-3000.0,BRL,0.0,False
22672,6422fe34deb0deaf178edd0e,2021-03-07,2021-03-05,Mar,2021,3424402,2337,DV,CIF,P12,-1600.0,BRL,6513.0,False
22680,6422fe34deb0deaf178edd16,2021-03-10,2021-03-10,Mar,2021,3423909,2321,VD,FOB,P24,2800.0,BRL,0.0,False
22708,6422fe34deb0deaf178edd32,2021-03-21,2021-03-20,Mar,2021,3403208,2311,DV,CIF,P24,-2400.0,BRL,8080.0,False
22712,6422fe34deb0deaf178edd36,2021-03-24,2021-03-24,Mar,2021,3403208,2321,VD,FOB,P12,1600.0,BRL,0.0,False
22727,6422fe34deb0deaf178edd45,2021-03-29,2021-03-29,Mar,2021,3424402,2348,VD,CIF,P12,1200.0,BRL,6864.0,False
22731,6422fe34deb0deaf178edd49,2021-03-30,2021-03-30,Mar,2021,3403208,2321,VD,FOB,P12,1600.0,BRL,0.0,False
22735,6422fe34deb0deaf178edd4d,2021-03-23,2021-03-23,Mar,2021,3403208,2320,VD,FOB,P12,1800.0,BRL,0.0,False
22740,6422fe34deb0deaf178edd52,2021-03-26,2021-03-26,Mar,2021,3403208,2351,VD,FOB,P12,1800.0,BRL,0.0,False
22754,6422fe34deb0deaf178edd60,2021-03-07,2021-03-07,Mar,2021,3403208,2311,VD,CIF,P12,1800.0,BRL,5892.0,False
22757,6422fe34deb0deaf178edd63,2021-03-07,2021-03-05,Mar,2021,3423909,2301,DV,FOB,P24,-3000.0,BRL,0.0,False
22758,6422fe34deb0deaf178edd64,2021-03-09,2021-03-08,Mar,2021,3424402,2321,VD,FOB,P12,1600.0,BRL,0.0,False
22769,6422fe34deb0deaf178edd6f,2021-03-13,2021-03-13,Mar,2021,3423909,2302,VD,FOB,P24,2400.0,BRL,0.0,False
22776,6422fe34deb0deaf178edd76,2021-03-14,2021-03-14,Mar,2021,3424402,2321,DV,FOB,P24,-3000.0,BRL,0.0,False
22804,6422fe34deb0deaf178edd92,2021-03-15,2021-03-15,Mar,2021,3403208,2321,DV,FOB,P12,-1800.0,BRL,0.0,False
22809,6422fe34deb0deaf178edd97,2021-03-14,2021-03-14,Mar,2021,3423909,2326,VD,CIF,P24,2800.0,BRL,14053.0,False
22863,6422fe34deb0deaf178eddcd,2021-03-20,2021-03-18,Mar,2021,3424402,2302,VD,FOB,P12,1200.0,BRL,0.0,False
22868,6422fe34deb0deaf178eddd2,2021-03-20,2021-03-18,Mar,2021,3424402,2313,VD,FOB,P24,3000.0,BRL,0.0,False
22872,6422fe34deb0deaf178eddd6,2021-03-21,2021-03-21,Mar,2021,3403208,2320,VD,FOB,P24,3000.0,BRL,0.0,False
22876,6422fe34deb0deaf178eddda,2021-03-20,2021-03-19,Mar,2021,3423909,2317,VD,FOB,P12,1800.0,BRL,0.0,False
22879,6422fe34deb0deaf178edddd,2021-03-22,2021-03-22,Mar,2021,3424402,2311,VD,CIF,P24,2400.0,BRL,14235.0,False
22891,6422fe34deb0deaf178edde9,2021-03-23,2021-03-20,Mar,2021,3403208,2327,DV,FOB,P12,-1200.0,BRL,0.0,False
22902,6422fe34deb0deaf178eddf4,2021-03-23,2021-03-23,Mar,2021,3424402,2346,DV,FOB,P12,-1200.0,BRL,0.0,False
22912,6422fe34deb0deaf178eddfe,2021-03-25,2021-03-24,Mar,2021,3423909,2333,VD,FOB,P24,2800.0,BRL,0.0,False
22928,6422fe34deb0deaf178ede0e,2021-03-26,2021-03-26,Mar,2021,3423909,2344,VD,CIF,P12,1800.0,BRL,7329.0,False
22936,6422fe34deb0deaf178ede16,2021-03-28,2021-03-26,Mar,2021,3424402,2327,VD,FOB,P12,1800.0,BRL,0.0,False
22940,6422fe34deb0deaf178ede1a,2021-03-28,2021-03-28,Mar,2021,3424402,2335,DV,CIF,P24,-2800.0,BRL,10925.0,False
22947,6422fe34deb0deaf178ede21,2021-03-29,2021-03-28,Mar,2021,3423909,2329,VD,FOB,P24,2800.0,BRL,0.0,False
22956,6422fe34deb0deaf178ede2a,2021-03-28,2021-03-28,Mar,2021,3403208,2333,VD,FOB,P24,3000.0,BRL,0.0,False
22962,6422fe34deb0deaf178ede30,2021-03-29,2021-03-28,Mar,2021,3403208,2320,VD,FOB,P24,3000.0,BRL,0.0,False
22986,6422fe34deb0deaf178ede48,2021-03-31,2021-03-30,Mar,2021,3424402,2302,VD,FOB,P12,1800.0,BRL,0.0,False
22989,6422fe34deb0deaf178ede4b,2021-03-31,2021-03-30,Mar,2021,3424402,2323,VD,FOB,P12,1600.0,BRL,0.0,False
22998,6422fe34deb0deaf178ede54,2021-04-01,2021-03-30,Abr,2021,3424402,2307,VD,FOB,P12,1200.0,BRL,0.0,False
23007,6422fe34deb0deaf178ede5d,2021-03-23,2021-03-23,Mar,2021,3424402,2301,DV,FOB,P24,-3000.0,BRL,0.0,False
23033,6422fe34deb0deaf178ede77,2021-03-03,2021-03-02,Mar,2021,3424402,2317,DV,FOB,P24,-2800.0,BRL,0.0,False
23048,6422fe34deb0deaf178ede86,2021-03-16,2021-03-13,Mar,2021,3403208,2314,VD,FOB,P24,3000.0,BRL,0.0,False
23075,6422fe34deb0deaf178edea1,2021-03-07,2021-03-07,Mar,2021,3423909,2350,VD,CIF,P12,1200.0,BRL,7672.0,False
23088,6422fe34deb0deaf178edeae,2021-03-11,2021-03-11,Mar,2021,3423909,2304,VD,CIF,P24,3000.0,BRL,13507.0,False
23102,6422fe34deb0deaf178edebc,2021-03-20,2021-03-18,Mar,2021,3403208,2301,VD,FOB,P24,3000.0,BRL,0.0,False
23106,6422fe34deb0deaf178edec0,2021-03-20,2021-03-19,Mar,2021,3423909,2324,DV,FOB,P12,-1200.0,BRL,0.0,False
23107,6422fe34deb0deaf178edec1,2021-03-21,2021-03-18,Mar,2021,3424402,2332,VD,FOB,P24,2800.0,BRL,0.0,False
